2025-01-28T20:00:07.559 +0000 [  78452319][   11783] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-01-28T20:26:46.017 +0000 [  80050777][   12086] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.017 +0000 [  80050777][   12087] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.018 +0000 [  80050778][   12087] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.018 +0000 [  80050778][   12088] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=11897270.578531114,-3757032.8142729844,12523442.714243278,-3130860.67856082 HTTP/1.0"
2025-01-28T20:26:46.019 +0000 [  80050779][   12089] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=14401959.121379772,-2504688.542848655,15028131.257091936,-1878516.4071364908 HTTP/1.0"
2025-01-28T20:26:46.019 +0000 [  80050779][   12090] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=11897270.578531114,-1878516.4071364908,12523442.714243278,-1252344.2714243263 HTTP/1.0"
2025-01-28T20:26:46.019 +0000 [  80050779][   12088] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.019 +0000 [  80050779][   12090] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.019 +0000 [  80050779][   12088] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.019 +0000 [  80050779][   12089] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.020 +0000 [  80050780][   12090] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.020 +0000 [  80050780][   12089] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.022 +0000 [  80050782][   12091] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=14401959.121379772,-1878516.4071364908,15028131.257091936,-1252344.2714243263 HTTP/1.0"
2025-01-28T20:26:46.022 +0000 [  80050782][   12091] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.022 +0000 [  80050782][   12092] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=11897270.578531114,-4383204.9499851465,12523442.714243278,-3757032.8142729844 HTTP/1.0"
2025-01-28T20:26:46.023 +0000 [  80050783][   12092] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.023 +0000 [  80050783][   12091] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.023 +0000 [  80050783][   12092] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.024 +0000 [  80050784][   12093] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=11271098.44281895,-3130860.67856082,11897270.578531114,-2504688.542848655 HTTP/1.0"
2025-01-28T20:26:46.024 +0000 [  80050784][   12094] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=15028131.257091936,-2504688.542848655,15654303.3928041,-1878516.4071364908 HTTP/1.0"
2025-01-28T20:26:46.025 +0000 [  80050785][   12093] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.025 +0000 [  80050785][   12093] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.026 +0000 [  80050786][   12094] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.026 +0000 [  80050786][   12094] INFO  - threddsServlet - Request Completed - 400 - -1 - 2
2025-01-28T20:26:46.027 +0000 [  80050787][   12095] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=11271098.44281895,-1878516.4071364908,11897270.578531114,-1252344.2714243263 HTTP/1.0"
2025-01-28T20:26:46.027 +0000 [  80050787][   12096] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=11271098.44281895,-3757032.8142729844,11897270.578531114,-3130860.67856082 HTTP/1.0"
2025-01-28T20:26:46.027 +0000 [  80050787][   12095] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.028 +0000 [  80050788][   12096] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.028 +0000 [  80050788][   12095] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.028 +0000 [  80050788][   12097] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=11271098.44281895,-2504688.542848655,11897270.578531114,-1878516.4071364908 HTTP/1.0"
2025-01-28T20:26:46.028 +0000 [  80050788][   12096] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.028 +0000 [  80050788][   12097] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.029 +0000 [  80050789][   12097] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.029 +0000 [  80050789][   12098] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=15028131.257091936,-1878516.4071364908,15654303.3928041,-1252344.2714243263 HTTP/1.0"
2025-01-28T20:26:46.030 +0000 [  80050790][   12098] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.030 +0000 [  80050790][   12098] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.031 +0000 [  80050791][   12099] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=11271098.44281895,-4383204.9499851465,11897270.578531114,-3757032.8142729844 HTTP/1.0"
2025-01-28T20:26:46.031 +0000 [  80050791][   12099] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.031 +0000 [  80050791][   12099] INFO  - threddsServlet - Request Completed - 400 - -1 - 0
2025-01-28T20:26:46.199 +0000 [  80050959][   12100] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=12523442.714243278,-5009377.085697311,15028131.257091936,-2504688.542848655 HTTP/1.0"
2025-01-28T20:26:46.200 +0000 [  80050960][   12100] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.200 +0000 [  80050960][   12100] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.207 +0000 [  80050967][   12101] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=12523442.714243278,-2504688.542848655,15028131.257091936,0 HTTP/1.0"
2025-01-28T20:26:46.208 +0000 [  80050968][   12101] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.208 +0000 [  80050968][   12102] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=10018754.171394622,-5009377.085697311,12523442.714243278,-2504688.542848655 HTTP/1.0"
2025-01-28T20:26:46.208 +0000 [  80050968][   12101] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.208 +0000 [  80050968][   12102] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.209 +0000 [  80050969][   12102] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.213 +0000 [  80050973][   12103] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=15028131.257091936,-5009377.085697311,17532819.79994059,-2504688.542848655 HTTP/1.0"
2025-01-28T20:26:46.213 +0000 [  80050973][   12104] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=12523442.714243278,-7514065.628545967,15028131.257091936,-5009377.085697311 HTTP/1.0"
2025-01-28T20:26:46.213 +0000 [  80050973][   12103] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.213 +0000 [  80050973][   12105] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=15028131.257091936,-2504688.542848655,17532819.79994059,0 HTTP/1.0"
2025-01-28T20:26:46.214 +0000 [  80050974][   12104] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.214 +0000 [  80050974][   12105] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.214 +0000 [  80050974][   12103] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.214 +0000 [  80050974][   12104] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.215 +0000 [  80050975][   12105] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.219 +0000 [  80050979][   12106] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=10018754.171394622,-2504688.542848655,12523442.714243278,0 HTTP/1.0"
2025-01-28T20:26:46.219 +0000 [  80050979][   12107] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=10018754.171394622,-7514065.628545967,12523442.714243278,-5009377.085697311 HTTP/1.0"
2025-01-28T20:26:46.219 +0000 [  80050979][   12106] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.220 +0000 [  80050980][   12107] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.220 +0000 [  80050980][   12106] INFO  - threddsServlet - Request Completed - 400 - -1 - 2
2025-01-28T20:26:46.220 +0000 [  80050980][   12107] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.221 +0000 [  80050981][   12108] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=7514065.628545968,-5009377.085697311,10018754.171394622,-2504688.542848655 HTTP/1.0"
2025-01-28T20:26:46.221 +0000 [  80050981][   12110] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=12523442.714243278,0,15028131.257091936,2504688.542848655 HTTP/1.0"
2025-01-28T20:26:46.221 +0000 [  80050981][   12109] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=17532819.79994059,-5009377.085697311,20037508.342789244,-2504688.542848655 HTTP/1.0"
2025-01-28T20:26:46.221 +0000 [  80050981][   12111] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=15028131.257091936,-7514065.628545967,17532819.79994059,-5009377.085697311 HTTP/1.0"
2025-01-28T20:26:46.221 +0000 [  80050981][   12108] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.221 +0000 [  80050981][   12109] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.222 +0000 [  80050982][   12111] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.222 +0000 [  80050982][   12109] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.222 +0000 [  80050982][   12108] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.222 +0000 [  80050982][   12111] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.223 +0000 [  80050983][   12110] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.223 +0000 [  80050983][   12110] INFO  - threddsServlet - Request Completed - 400 - -1 - 2
2025-01-28T20:26:46.225 +0000 [  80050985][   12112] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=12523442.714243278,-10018754.171394622,15028131.257091936,-7514065.628545967 HTTP/1.0"
2025-01-28T20:26:46.226 +0000 [  80050986][   12112] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.226 +0000 [  80050986][   12112] INFO  - threddsServlet - Request Completed - 400 - -1 - 1
2025-01-28T20:26:46.232 +0000 [  80050992][   12113] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=15028131.257091936,0,17532819.79994059,2504688.542848655 HTTP/1.0"
2025-01-28T20:26:46.232 +0000 [  80050992][   12115] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=10018754.171394622,0,12523442.714243278,2504688.542848655 HTTP/1.0"
2025-01-28T20:26:46.232 +0000 [  80050992][   12114] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/hourly/wavewatch3/latest.nc?service=WMS&request=GetMap&layers=sig_wav_ht%2Cmn_wav_dir&styles=raster%2Fx-Sst%2Cblack-arrow&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C%204&abovemaxcolor=extend&belowmincolor=transparent&numcolorbands=250&time=2025-01-28T00%3A00%3A00Z&width=256&height=256&srs=EPSG%3A3857&bbox=7514065.628545968,-2504688.542848655,10018754.171394622,0 HTTP/1.0"
2025-01-28T20:26:46.233 +0000 [  80050993][   12113] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
2025-01-28T20:26:46.233 +0000 [  80050993][   12114] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "Only 1 layer may be requested" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:318
